call_id,customer_id,vehicle_id,agent_id,branch,call_date,call_type,issue_category,priority,call_duration_mins,call_notes
13052,4329,5875,148,Mattuthavani,2024-08-12,Service Inquiry,Engine Inspection,Medium,9,Customer contacted branch regarding engine inspection.
13053,4329,5875,149,Mattuthavani,2024-09-25,Complaint,Chain Noise,Low,15,Chain noise reported during riding.
13054,4329,5875,144,Mattuthavani,2024-10-25,Complaint,Engine Vibration,Low,22,Customer reports unusual vibration while riding.
13055,4330,5876,197,Hasthampatti,2025-03-06,Service Inquiry,Brake Inspection,Medium,24,Customer contacted branch regarding brake inspection.
13056,4331,5879,173,Tallakulam,2024-10-01,Complaint,Battery Drain,Low,21,Battery losing charge within short periods.
13057,4331,5879,170,Tallakulam,2026-01-18,Complaint,Battery Issue,Medium,19,Battery discharge observed frequently.
13058,4332,5881,160,Thirunagar,2024-09-03,Complaint,Vehicle Not Starting,Low,7,Starting issue reported.
13059,4332,5882,165,Thirunagar,2026-04-04,Complaint,Oil Leakage,Medium,23,Customer reports oil dripping after parking.
13060,4332,5881,162,Thirunagar,2026-02-26,Complaint,Gear Shift Problem,Low,22,Gear transition not smooth.
13061,4332,5880,158,Thirunagar,2024-08-02,Service Inquiry,Wheel Alignment,Medium,23,Customer contacted branch regarding wheel alignment.
13062,4332,5881,165,Thirunagar,2025-03-28,Complaint,Chain Noise,Low,23,Abnormal sound from chain assembly.
13063,4333,5884,273,Woraiyur,2025-01-28,Complaint,Battery Issue,Medium,3,Battery discharge observed frequently.
13064,4333,5884,278,Woraiyur,2025-11-30,Follow Up,Previous Complaint Follow Up,Medium,10,Customer requested update regarding previous complaint follow up.
13065,4333,5883,271,Woraiyur,2024-12-23,Complaint,Battery Drain,Low,18,Battery losing charge within short periods.
13066,4333,5884,273,Woraiyur,2025-05-15,Complaint,Oil Leakage,Medium,17,Engine oil leakage suspected.
13067,4333,5883,277,Woraiyur,2025-10-01,Complaint,Oil Leakage,Medium,3,Oil leakage observed beneath vehicle.
13068,4334,5885,76,Peelamedu,2024-07-07,Service Inquiry,General Checkup,Low,21,Customer contacted branch regarding general checkup.
13069,4334,5885,84,Peelamedu,2025-06-11,Complaint,Tyre Wear,Low,24,Uneven tyre wear observed.
13070,4334,5885,80,Peelamedu,2026-02-20,General Query,Service Cost Inquiry,Low,25,Customer requested information regarding service cost inquiry.
13071,4334,5885,75,Peelamedu,2026-02-09,Complaint,Exhaust Heating,Low,25,Exhaust section becoming unusually hot during rides.
13072,4335,5886,49,T Nagar,2026-03-14,Service Inquiry,Oil Change,Low,17,Customer contacted branch regarding oil change.
13073,4335,5886,47,T Nagar,2025-09-22,General Query,Service Cost Inquiry,Low,6,Customer requested information regarding service cost inquiry.
13074,4335,5886,43,T Nagar,2024-10-24,Follow Up,Repair Status Check,Medium,5,Customer requested update regarding repair status check.
13075,4335,5886,48,T Nagar,2025-07-22,Complaint,Engine Overheating,High,16,Customer reports engine overheating during long rides.
13076,4335,5886,45,T Nagar,2024-07-04,Service Inquiry,Engine Inspection,Low,11,Customer contacted branch regarding engine inspection.
13077,4336,5887,41,Porur,2025-07-22,Complaint,Tyre Wear,Low,5,Uneven tyre wear observed.
13078,4336,5887,36,Porur,2025-12-04,Complaint,Engine Overheating,High,2,Customer reports engine overheating during long rides.
13079,4336,5887,41,Porur,2025-07-24,Complaint,Battery Issue,Medium,16,Customer reports reduced battery performance.
13080,4336,5887,34,Porur,2024-10-28,Service Inquiry,Chain Adjustment,Medium,24,Customer contacted branch regarding chain adjustment.
13081,4337,5888,210,Ammapet,2024-09-07,Service Inquiry,Chain Adjustment,Low,6,Customer contacted branch regarding chain adjustment.
13082,4337,5889,215,Ammapet,2025-11-01,Service Inquiry,Battery Check,Medium,13,Customer contacted branch regarding battery check.
13083,4338,5891,131,Anna Nagar Madurai,2025-01-10,Service Inquiry,Periodic Service,Low,21,Customer contacted branch regarding periodic service.
13084,4338,5891,137,Anna Nagar Madurai,2025-10-29,Complaint,Low Mileage,Low,13,Customer dissatisfied with fuel efficiency.
13085,4338,5892,136,Anna Nagar Madurai,2025-06-08,Follow Up,Previous Complaint Follow Up,Medium,24,Customer requested update regarding previous complaint follow up.
13086,4338,5890,129,Anna Nagar Madurai,2024-11-19,Service Inquiry,Battery Check,Low,5,Customer contacted branch regarding battery check.
13087,4338,5891,133,Anna Nagar Madurai,2024-10-28,Complaint,Battery Issue,Medium,24,Battery discharge observed frequently.
13088,4339,5893,7,Anna Nagar,2026-03-27,Complaint,Electrical Fault,Low,9,Customer reports intermittent electrical issues.
13089,4339,5893,7,Anna Nagar,2025-02-13,Complaint,Engine Overheating,High,21,Vehicle becoming excessively hot after continuous usage.
13090,4339,5893,1,Anna Nagar,2025-05-14,Complaint,Oil Leakage,Medium,22,Engine oil leakage suspected.
13091,4339,5893,9,Anna Nagar,2024-07-05,Service Inquiry,Oil Change,Medium,10,Customer contacted branch regarding oil change.
13092,4340,5894,75,Peelamedu,2024-08-17,Complaint,Low Mileage,Low,22,Customer dissatisfied with fuel efficiency.
13093,4340,5894,81,Peelamedu,2026-04-23,Complaint,Low Mileage,Low,13,Fuel consumption concern raised.
13094,4340,5894,80,Peelamedu,2025-09-17,Complaint,Tyre Wear,Low,22,Tyre replacement may be required.
13095,4340,5894,76,Peelamedu,2024-09-24,Complaint,Low Mileage,Low,22,Fuel consumption concern raised.
13096,4340,5894,75,Peelamedu,2025-02-15,Complaint,Battery Drain,Low,13,Battery losing charge within short periods.
13097,4341,5895,236,Omalur,2025-03-17,Service Inquiry,Oil Change,Medium,19,Customer contacted branch regarding oil change.
13098,4341,5895,227,Omalur,2024-11-29,Complaint,Headlight Failure,Low,17,Headlight not functioning properly.
13099,4342,5896,154,Thirunagar,2025-02-03,Complaint,Battery Drain,Low,3,Customer reports frequent battery discharge.
13100,4342,5896,157,Thirunagar,2025-01-19,Complaint,Engine Overheating,High,24,Engine temperature rises significantly in traffic conditions.
13101,4343,5898,273,Woraiyur,2025-01-04,Service Inquiry,Brake Inspection,Low,25,Customer contacted branch regarding brake inspection.
13102,4343,5898,278,Woraiyur,2024-06-01,General Query,Service Cost Inquiry,Low,6,Customer requested information regarding service cost inquiry.
13103,4343,5898,272,Woraiyur,2026-04-03,Complaint,Low Mileage,Low,15,Customer dissatisfied with fuel efficiency.
13104,4343,5898,274,Woraiyur,2024-07-04,Complaint,Battery Drain,Low,12,Battery losing charge within short periods.
13105,4343,5899,277,Woraiyur,2025-09-13,Service Inquiry,Brake Inspection,Medium,25,Customer contacted branch regarding brake inspection.
13106,4344,5900,205,Hasthampatti,2025-03-09,Complaint,Gear Shift Problem,Low,7,Difficulty shifting gears reported.
13107,4344,5900,202,Hasthampatti,2024-11-12,Complaint,Oil Leakage,Medium,12,Oil leakage observed beneath vehicle.
13108,4345,5902,104,Singanallur,2025-09-15,Complaint,Clutch Issue,Low,24,Customer reports clutch operation issue.
13109,4345,5903,102,Singanallur,2026-02-26,General Query,Roadside Assistance,Low,8,Customer requested information regarding roadside assistance.
13110,4345,5902,106,Singanallur,2024-12-15,Complaint,Brake Noise,Medium,19,Noise heard while applying brakes.
13111,4345,5902,112,Singanallur,2025-03-04,Service Inquiry,Engine Inspection,Low,8,Customer contacted branch regarding engine inspection.
13112,4345,5901,106,Singanallur,2025-12-29,Service Inquiry,Chain Adjustment,Medium,10,Customer contacted branch regarding chain adjustment.
13113,4346,5904,28,Tambaram,2025-02-18,Service Inquiry,Wheel Alignment,Low,17,Customer contacted branch regarding wheel alignment.
13114,4346,5904,23,Tambaram,2025-03-22,Complaint,Clutch Issue,Low,25,Customer reports clutch operation issue.
13115,4346,5904,26,Tambaram,2025-02-01,Complaint,Headlight Failure,Low,2,Headlamp requires inspection.
13116,4346,5904,32,Tambaram,2025-10-04,Complaint,Brake Failure,High,4,Braking response reduced unexpectedly.
13117,4347,5905,77,Peelamedu,2025-08-01,Complaint,Gear Shift Problem,Low,23,Gear transition not smooth.
13118,4348,5906,5,Anna Nagar,2024-11-20,General Query,Roadside Assistance,Low,17,Customer requested information regarding roadside assistance.
13119,4349,5907,39,Porur,2024-10-16,Complaint,Battery Drain,Low,12,Battery draining overnight.
13120,4349,5907,34,Porur,2025-11-21,Complaint,Tyre Wear,Low,25,Uneven tyre wear observed.
13121,4349,5907,42,Porur,2025-10-22,Complaint,Battery Drain,Low,13,Customer reports frequent battery discharge.
13122,4349,5907,42,Porur,2025-09-26,Follow Up,Repair Status Check,Medium,14,Customer requested update regarding repair status check.
13123,4349,5907,40,Porur,2026-01-25,Complaint,Battery Issue,Medium,12,Customer reports reduced battery performance.
13124,4350,5908,103,Singanallur,2025-10-25,Service Inquiry,Battery Check,Low,9,Customer contacted branch regarding battery check.
13125,4351,5909,33,Porur,2025-11-17,Complaint,Electrical Fault,Low,9,Electrical system malfunction reported.
13126,4352,5910,73,RS Puram,2025-04-08,Complaint,Self Start Problem,Low,2,Self start mechanism not responding consistently.
13127,4353,5912,210,Ammapet,2024-12-01,Service Inquiry,Periodic Service,Low,15,Customer contacted branch regarding periodic service.
13128,4353,5912,210,Ammapet,2025-11-23,Complaint,Low Mileage,Low,24,Fuel consumption concern raised.
13129,4353,5912,214,Ammapet,2025-09-27,Complaint,Tyre Wear,Low,15,Tyre replacement may be required.
13130,4354,5913,227,Omalur,2024-12-25,Complaint,Tyre Wear,Low,14,Uneven tyre wear observed.
13131,4355,5914,167,Tallakulam,2024-07-24,Service Inquiry,Periodic Service,Low,8,Customer contacted branch regarding periodic service.
13132,4355,5914,176,Tallakulam,2026-04-19,Complaint,Fuel Leakage,High,24,Fuel dripping observed near fuel line.
13133,4355,5914,175,Tallakulam,2025-05-25,Complaint,Gear Shift Problem,Low,18,Customer reports gear shifting concern.
13134,4355,5914,166,Tallakulam,2025-08-05,Complaint,Brake Failure,High,7,Customer reports brake performance concerns.
13135,4355,5914,166,Tallakulam,2025-04-29,Complaint,Electrical Fault,Low,21,Vehicle experiencing electrical irregularities.
13136,4356,5915,31,Tambaram,2025-09-04,Service Inquiry,Battery Check,Low,11,Customer contacted branch regarding battery check.
13137,4356,5915,27,Tambaram,2024-08-21,Service Inquiry,Brake Inspection,Low,12,Customer contacted branch regarding brake inspection.
13138,4356,5915,30,Tambaram,2025-06-11,Complaint,Oil Leakage,Medium,13,Oil leakage observed beneath vehicle.
13139,4356,5915,27,Tambaram,2024-11-10,Complaint,Battery Drain,Low,4,Customer reports frequent battery discharge.
13140,4356,5915,29,Tambaram,2026-05-12,Service Inquiry,General Checkup,Low,19,Customer contacted branch regarding general checkup.
13141,4357,5916,154,Thirunagar,2024-10-03,Complaint,Oil Leakage,Medium,19,Engine oil leakage suspected.
13142,4357,5916,163,Thirunagar,2025-11-16,Complaint,Battery Issue,Medium,4,Customer reports reduced battery performance.
13143,4358,5917,213,Ammapet,2026-04-14,Complaint,Electrical Fault,Low,6,Vehicle experiencing electrical irregularities.
13144,4358,5917,210,Ammapet,2026-01-29,Complaint,Clutch Issue,Low,10,Customer reports clutch operation issue.
13145,4358,5917,213,Ammapet,2024-12-04,Complaint,Battery Drain,Low,3,Customer reports frequent battery discharge.
13146,4358,5917,207,Ammapet,2024-07-17,Complaint,Suspension Noise,Low,8,Customer reports unusual suspension sound.
13147,4359,5919,28,Tambaram,2025-08-03,Service Inquiry,Wheel Alignment,Low,20,Customer contacted branch regarding wheel alignment.
13148,4360,5920,160,Thirunagar,2024-11-21,Complaint,Oil Leakage,Medium,6,Customer reports oil dripping after parking.
13149,4360,5921,156,Thirunagar,2025-02-28,Follow Up,Service Status Check,Medium,17,Customer requested update regarding service status check.
13150,4360,5920,158,Thirunagar,2024-07-27,Complaint,Battery Issue,Medium,14,Battery discharge observed frequently.
13151,4361,5922,289,KK Nagar Trichy,2026-03-06,Service Inquiry,Oil Change,Medium,22,Customer contacted branch regarding oil change.
13152,4361,5922,286,KK Nagar Trichy,2026-01-03,Complaint,Oil Leakage,Medium,18,Engine oil leakage suspected.
13153,4362,5923,195,Hasthampatti,2025-09-13,Complaint,Exhaust Heating,Low,2,Customer reports excessive heat near exhaust area.
13154,4362,5923,203,Hasthampatti,2024-12-29,General Query,Service Cost Inquiry,Low,4,Customer requested information regarding service cost inquiry.
13155,4362,5923,202,Hasthampatti,2025-01-29,Complaint,Electrical Fault,Low,12,Customer reports intermittent electrical issues.
13156,4362,5923,197,Hasthampatti,2026-05-06,General Query,AMC Plan Details,Low,5,Customer requested information regarding amc plan details.
13157,4362,5923,202,Hasthampatti,2024-11-25,Complaint,Battery Drain,Low,14,Battery losing charge within short periods.
13158,4363,5924,86,Peelamedu,2025-09-06,Service Inquiry,Chain Adjustment,Medium,13,Customer contacted branch regarding chain adjustment.
13159,4363,5924,85,Peelamedu,2025-01-11,Complaint,Brake Noise,Medium,14,Noise heard while applying brakes.
13160,4363,5924,76,Peelamedu,2025-04-03,Complaint,Self Start Problem,Low,24,Self start mechanism not responding consistently.
13161,4363,5925,84,Peelamedu,2026-03-09,Complaint,Oil Leakage,Medium,18,Engine oil leakage suspected.
13162,4364,5926,168,Tallakulam,2024-08-18,Complaint,Battery Drain,Low,6,Battery draining overnight.
13163,4364,5926,167,Tallakulam,2025-03-17,Complaint,Engine Overheating,High,6,Engine temperature rises significantly in traffic conditions.
13164,4364,5926,176,Tallakulam,2025-09-26,Complaint,Battery Drain,Low,2,Customer reports frequent battery discharge.
13165,4365,5927,121,KK Nagar,2025-06-26,General Query,Roadside Assistance,Low,20,Customer requested information regarding roadside assistance.
13166,4365,5927,115,KK Nagar,2025-07-20,General Query,AMC Plan Details,Low,5,Customer requested information regarding amc plan details.
13167,4365,5927,121,KK Nagar,2025-06-29,Complaint,Brake Failure,High,9,Customer reports brake performance concerns.
13168,4365,5927,122,KK Nagar,2024-12-30,Complaint,Gear Shift Problem,Low,20,Gear transition not smooth.
13169,4365,5927,127,KK Nagar,2024-07-21,General Query,Service Cost Inquiry,Low,8,Customer requested information regarding service cost inquiry.
13170,4366,5929,41,Porur,2025-10-16,General Query,Service Cost Inquiry,Low,25,Customer requested information regarding service cost inquiry.
13171,4367,5930,11,Velachery,2025-11-03,Complaint,Engine Overheating,High,4,Engine temperature rises significantly in traffic conditions.
13172,4368,5932,212,Ammapet,2025-07-14,Complaint,Engine Overheating,High,25,Vehicle becoming excessively hot after continuous usage.
13173,4368,5931,210,Ammapet,2026-02-26,Complaint,Tyre Wear,Low,19,Uneven tyre wear observed.
13174,4368,5931,213,Ammapet,2025-07-01,Service Inquiry,Brake Inspection,Low,3,Customer contacted branch regarding brake inspection.
13175,4368,5933,209,Ammapet,2025-08-29,Complaint,Exhaust Heating,Low,18,Customer reports excessive heat near exhaust area.
13176,4369,5934,199,Hasthampatti,2024-06-15,Complaint,Battery Issue,Medium,23,Customer reports reduced battery performance.
13177,4369,5934,199,Hasthampatti,2024-08-18,Complaint,Vehicle Not Starting,Low,16,Starting issue reported.
13178,4369,5934,203,Hasthampatti,2025-08-29,Complaint,Battery Issue,Medium,3,Battery not retaining charge properly.
13179,4369,5934,195,Hasthampatti,2026-04-17,Complaint,Engine Overheating,High,9,Engine temperature rises significantly in traffic conditions.
13180,4370,5935,270,Cantonment,2024-09-21,Complaint,Engine Vibration,Low,13,Customer reports unusual vibration while riding.
13181,4370,5936,268,Cantonment,2026-03-01,Complaint,Gear Shift Problem,Low,15,Customer reports gear shifting concern.
13182,4371,5937,128,KK Nagar,2025-08-25,Complaint,Battery Issue,Medium,24,Battery not retaining charge properly.
13183,4371,5938,125,KK Nagar,2024-10-11,Complaint,Clutch Issue,Low,24,Clutch response not smooth.
13184,4371,5938,117,KK Nagar,2025-01-29,Service Inquiry,General Checkup,Medium,3,Customer contacted branch regarding general checkup.
13185,4372,5939,70,RS Puram,2026-01-04,Complaint,Fuel Leakage,High,13,Fuel dripping observed near fuel line.
13186,4372,5939,69,RS Puram,2024-06-22,Complaint,Battery Issue,Medium,14,Customer reports reduced battery performance.
